OBJECTID,Oceans,Regions,SubRegions,Sampling Method,Measurement,Unit,Density Range,Density Class,Short Reference,Long Reference,DOI,Organization,Keywords,Accession Number,Accession Link,Latitude,Longitude,Date,GlobalID,x,y
21986,Indian Ocean,Laccadive Sea,Gulf of Mannar,shovel,14.8,pieces kg-1 d.w.,2-20,Low,"Keerthika et al., 2022","Keerthika, K., P. Padmavathy, V. Rani, R. Jeyashakila, S. Aanand, R. Kutty. 2022. Spatial, seasonal and ecological risk assessment of microplastics in sediment and surface water along the Thoothukudi, south Tamil Nadu, south east India. Environmental Monitoring and Assessment 194, 820. https://doi.org/10.1007/s10661-022-10468-z",https://doi.org/10.1007/s10661-022-10468-z,"Fisheries College and Research Institute, Thoothukudi, India","Thoothukudi, India",282701,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:282701,8.857922,78.167117,5/4/2021 12:00:00 AM,634ddd9e-ac96-4f1e-bdfc-d8df997ca92d,78.1671170000001,8.85792200000003
22327,Atlantic Ocean,,,Petite Ponar benthic grab,580,pieces kg-1 d.w.,>200,Very High,Rodrigues et al. 2022,"Rodrigues, D., J. Antunes, J. Pais, J. Pequeno, P.S. Caetano, F. Rocha, P. Sobral, M.H. Costa. 2022. Distribution patterns of microplastics in subtidal sediments from the Sado river estuary and the Arrábida marine park, Portugal. Frontiers in Environmental Science 10, 998513. https://doi.org/10.3389/fenvs.2022.998513",https://doi.org/10.3389/fenvs.2022.998513,"NOVA University Lisbon, Caparica, Portugal","Arrábida, Portugal",279326,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279326,38.5197,-8.89348,1/16/2019 12:00:00 AM,00782f3e-250d-4b19-a22e-4d4ecab24854,-8.89347999999995,38.5197000000001
14853,Indian Ocean,Bay of Bengal,,Ekman dredge,90,pieces kg-1 d.w.,20-150,Medium,Fatema et al. 2023,"Fatema, K., T. Rahman, M. J. Islam, K. A. Sumon, M. H. Uddin, S. J. Hasan, S. M. A. Kawsar, H. Arakawa, M. M. Haque, H. Rashid. 2023. Microplastics pollution in the river Karnaphuli: a preliminary study on a tidal confluence river in the southeast coast of Bangladesh. Environmental Science and Pollution Research 30, 38853-38868. https://doi.org/10.1007/s11356-022-24998-z",https://doi.org/10.1007/s11356-022-24998-z,Bangladesh Agricultural University,River Karnaphuli; Bangladesh coast,277998,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277998,22.396006,91.887941,1/1/2020 12:00:00 AM,f74b306e-f298-4c85-9f76-3b09cf2a1e38,91.8879410000001,22.3960060000001
14804,Atlantic Ocean,Celtic Sea,,Remotely operated vehicle,23,pieces kg-1 d.w.,20-150,Medium,Nash et al. 2023,"Nash, R., H. Joyce, E. Pagter, J. Frias, J. Guinan, L. Healy, F. Kavanagh, M. Deegan, D. O’Sullivan. 2023. Deep Sea Microplastic Pollution Extends Out to Sediments in the Northeast Atlantic Ocean Margins. Environmental Science and Technology, 57, 201−213. https://doi.org/10.1021/acs.est.2c05926",https://doi.org/10.1021/acs.est.2c05926,"Atlantic Technological University, Galway, Ireland",RV Celtic Explorer; ROV; Ocean Margin,277496,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277496,50.740884,-11.277089,8/11/2019 12:00:00 AM,3fcb798c-90e6-4567-8023-9c233f36dfa6,-11.2770889999999,50.7408840000001
22032,Indian Ocean,Laccadive Sea,Gulf of Mannar,shovel,23,pieces kg-1 d.w.,20-150,Medium,"Keerthika et al., 2022","Keerthika, K., P. Padmavathy, V. Rani, R. Jeyashakila, S. Aanand, R. Kutty. 2022. Spatial, seasonal and ecological risk assessment of microplastics in sediment and surface water along the Thoothukudi, south Tamil Nadu, south east India. Environmental Monitoring and Assessment 194, 820. https://doi.org/10.1007/s10661-022-10468-z",https://doi.org/10.1007/s10661-022-10468-z,"Fisheries College and Research Institute, Thoothukudi, India","Thoothukudi, India",282701,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:282701,8.493267,78.127822,3/8/2021 12:00:00 AM,3ea67b85-946d-493f-9570-3b3a6ca73f9c,78.127822,8.49326700000006
14870,Indian Ocean,Bay of Bengal,,Ekman dredge,60,pieces kg-1 d.w.,20-150,Medium,Fatema et al. 2023,"Fatema, K., T. Rahman, M. J. Islam, K. A. Sumon, M. H. Uddin, S. J. Hasan, S. M. A. Kawsar, H. Arakawa, M. M. Haque, H. Rashid. 2023. Microplastics pollution in the river Karnaphuli: a preliminary study on a tidal confluence river in the southeast coast of Bangladesh. Environmental Science and Pollution Research 30, 38853-38868. https://doi.org/10.1007/s11356-022-24998-z",https://doi.org/10.1007/s11356-022-24998-z,Bangladesh Agricultural University,River Karnaphuli; Bangladesh coast,277998,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277998,22.378371,91.880612,3/14/2020 12:00:00 AM,599e7532-9000-4ee5-ada4-9b6a3b53c9ac,91.880612,22.3783710000001
21746,Pacific Ocean,East China Sea,,Sediment grab sampler,68.50372,pieces kg-1 d.w.,20-150,Medium,Qu et al. 2022,"Qu, J., P. Wu, G. Pan, J. Li, H. Jin. 2022. Microplastics in Seawater, Sediment, and Organisms from Hangzhou Bay. Marine Pollution Bulletin 181, 113940. https://doi.org/10.1016/j.marpolbul.2022.113940.",https://doi.org/10.1016/j.marpolbul.2022.113940,"Zhejiang University of Technology, China",Hangzhou Bay,280922,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:280922,30.53,121.25,9/15/2020 12:00:00 AM,fb9fff35-7e17-4c2f-8f79-604e32788328,121.25,30.53
14824,Atlantic Ocean,,,Day grab,11.3,pieces kg-1 d.w.,2-20,Low,Joyce et al. 2022,"Joyce, H., J. Frias, F. Kavanagh, R. Lynch, E. Pagter, J. White, R. Nash. 2022. Plastics, prawns, and patterns: Microplastic loadings in Nephrops norvegicus and surrounding habitat in the North East Atlantic. Science of the Total Environment 826, 154036. https://doi.org/10.1016/j.scitotenv.2022.154036",https://doi.org/10.1016/j.scitotenv.2022.154036,"Galway-Mayo Institute of Technology, Galway, Ireland",Ireland; Fishing ground,277497,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277497,52.971477,-10.194282,7/1/2020 12:00:00 AM,627c803e-fcc1-4dfd-a31b-8977e20017cc,-10.1942819999999,52.971477
14847,Indian Ocean,Bay of Bengal,,Ekman dredge,112.5,pieces kg-1 d.w.,20-150,Medium,Fatema et al. 2023,"Fatema, K., T. Rahman, M. J. Islam, K. A. Sumon, M. H. Uddin, S. J. Hasan, S. M. A. Kawsar, H. Arakawa, M. M. Haque, H. Rashid. 2023. Microplastics pollution in the river Karnaphuli: a preliminary study on a tidal confluence river in the southeast coast of Bangladesh. Environmental Science and Pollution Research 30, 38853-38868. https://doi.org/10.1007/s11356-022-24998-z",https://doi.org/10.1007/s11356-022-24998-z,Bangladesh Agricultural University,River Karnaphuli; Bangladesh coast,277998,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277998,22.34364,91.869161,9/7/2019 12:00:00 AM,43ebae39-70d5-4341-81c3-6a2241ad0192,91.8691610000001,22.3436400000001
22318,Atlantic Ocean,,,Petite Ponar benthic grab,50,pieces kg-1 d.w.,20-150,Medium,Rodrigues et al. 2022,"Rodrigues, D., J. Antunes, J. Pais, J. Pequeno, P.S. Caetano, F. Rocha, P. Sobral, M.H. Costa. 2022. Distribution patterns of microplastics in subtidal sediments from the Sado river estuary and the Arrábida marine park, Portugal. Frontiers in Environmental Science 10, 998513. https://doi.org/10.3389/fenvs.2022.998513",https://doi.org/10.3389/fenvs.2022.998513,"NOVA University Lisbon, Caparica, Portugal","Arrábida, Portugal",279326,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279326,38.44652,-9.04146,11/3/2018 12:00:00 AM,14896ee6-fd87-4cc4-881f-92c869855330,-9.04145999999997,38.4465200000001
14876,Indian Ocean,Bay of Bengal,,Ekman dredge,130,pieces kg-1 d.w.,20-150,Medium,Fatema et al. 2023,"Fatema, K., T. Rahman, M. J. Islam, K. A. Sumon, M. H. Uddin, S. J. Hasan, S. M. A. Kawsar, H. Arakawa, M. M. Haque, H. Rashid. 2023. Microplastics pollution in the river Karnaphuli: a preliminary study on a tidal confluence river in the southeast coast of Bangladesh. Environmental Science and Pollution Research 30, 38853-38868. https://doi.org/10.1007/s11356-022-24998-z",https://doi.org/10.1007/s11356-022-24998-z,Bangladesh Agricultural University,River Karnaphuli; Bangladesh coast,277998,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277998,22.34364,91.869161,3/14/2020 12:00:00 AM,b274e9ef-f2ca-4d0d-b215-1b9a7f712783,91.8691610000001,22.3436400000001
21754,Pacific Ocean,East China Sea,,Sediment grab sampler,88,pieces kg-1 d.w.,20-150,Medium,Qu et al. 2022,"Qu, J., P. Wu, G. Pan, J. Li, H. Jin. 2022. Microplastics in Seawater, Sediment, and Organisms from Hangzhou Bay. Marine Pollution Bulletin 181, 113940. https://doi.org/10.1016/j.marpolbul.2022.113940.",https://doi.org/10.1016/j.marpolbul.2022.113940,"Zhejiang University of Technology, China",Hangzhou Bay,280922,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:280922,30.23,121.63,10/2/2020 12:00:00 AM,01297618-ccc6-417d-94be-a49a1948aecf,121.63,30.2300000000001
22015,Indian Ocean,Laccadive Sea,Gulf of Mannar,shovel,56,pieces kg-1 d.w.,20-150,Medium,"Keerthika et al., 2022","Keerthika, K., P. Padmavathy, V. Rani, R. Jeyashakila, S. Aanand, R. Kutty. 2022. Spatial, seasonal and ecological risk assessment of microplastics in sediment and surface water along the Thoothukudi, south Tamil Nadu, south east India. Environmental Monitoring and Assessment 194, 820. https://doi.org/10.1007/s10661-022-10468-z",https://doi.org/10.1007/s10661-022-10468-z,"Fisheries College and Research Institute, Thoothukudi, India","Thoothukudi, India",282701,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:282701,8.744239,78.170497,10/6/2021 12:00:00 AM,82371c52-6ec7-4c37-b125-4661f43cf01e,78.1704970000001,8.74423900000005
22003,Indian Ocean,Laccadive Sea,Gulf of Mannar,shovel,580,pieces kg-1 d.w.,>200,Very High,"Keerthika et al., 2022","Keerthika, K., P. Padmavathy, V. Rani, R. Jeyashakila, S. Aanand, R. Kutty. 2022. Spatial, seasonal and ecological risk assessment of microplastics in sediment and surface water along the Thoothukudi, south Tamil Nadu, south east India. Environmental Monitoring and Assessment 194, 820. https://doi.org/10.1007/s10661-022-10468-z",https://doi.org/10.1007/s10661-022-10468-z,"Fisheries College and Research Institute, Thoothukudi, India","Thoothukudi, India",282701,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:282701,8.816639,78.166639,10/5/2021 12:00:00 AM,836f38a2-374b-4242-8e1c-b42b0efd9175,78.166639,8.81663900000007
14784,Atlantic Ocean,,,Remotely operated vehicle,0,pieces kg-1 d.w.,0-2,Very Low,Nash et al. 2023,"Nash, R., H. Joyce, E. Pagter, J. Frias, J. Guinan, L. Healy, F. Kavanagh, M. Deegan, D. O’Sullivan. 2023. Deep Sea Microplastic Pollution Extends Out to Sediments in the Northeast Atlantic Ocean Margins. Environmental Science and Technology, 57, 201−213. https://doi.org/10.1021/acs.est.2c05926",https://doi.org/10.1021/acs.est.2c05926,"Atlantic Technological University, Galway, Ireland",RV Celtic Explorer; ROV; Ocean Margin,277496,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277496,48.933692,-11.470386,8/5/2019 12:00:00 AM,8486ede8-c9d1-4bb9-820d-5c9455227a03,-11.470386,48.9336920000001
14830,Atlantic Ocean,Celtic Sea,,Day grab,23.7,pieces kg-1 d.w.,20-150,Medium,Joyce et al. 2022,"Joyce, H., J. Frias, F. Kavanagh, R. Lynch, E. Pagter, J. White, R. Nash. 2022. Plastics, prawns, and patterns: Microplastic loadings in Nephrops norvegicus and surrounding habitat in the North East Atlantic. Science of the Total Environment 826, 154036. https://doi.org/10.1016/j.scitotenv.2022.154036",https://doi.org/10.1016/j.scitotenv.2022.154036,"Galway-Mayo Institute of Technology, Galway, Ireland",Ireland; Fishing ground,277497,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277497,51.15194,-6.264215,6/7/2020 12:00:00 AM,dfc7db34-28a7-41a6-a90d-77f57c358924,-6.26421499999998,51.1519400000001
22009,Indian Ocean,Laccadive Sea,Gulf of Mannar,shovel,18,pieces kg-1 d.w.,2-20,Low,"Keerthika et al., 2022","Keerthika, K., P. Padmavathy, V. Rani, R. Jeyashakila, S. Aanand, R. Kutty. 2022. Spatial, seasonal and ecological risk assessment of microplastics in sediment and surface water along the Thoothukudi, south Tamil Nadu, south east India. Environmental Monitoring and Assessment 194, 820. https://doi.org/10.1007/s10661-022-10468-z",https://doi.org/10.1007/s10661-022-10468-z,"Fisheries College and Research Institute, Thoothukudi, India","Thoothukudi, India",282701,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:282701,8.744239,78.170497,4/6/2021 12:00:00 AM,114ba760-8d89-4bc7-8577-c37f1cf977a0,78.1704970000001,8.74423900000005
21763,Pacific Ocean,East China Sea,,Sediment grab sampler,127,pieces kg-1 d.w.,20-150,Medium,Qu et al. 2022,"Qu, J., P. Wu, G. Pan, J. Li, H. Jin. 2022. Microplastics in Seawater, Sediment, and Organisms from Hangzhou Bay. Marine Pollution Bulletin 181, 113940. https://doi.org/10.1016/j.marpolbul.2022.113940.",https://doi.org/10.1016/j.marpolbul.2022.113940,"Zhejiang University of Technology, China",Hangzhou Bay,280922,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:280922,30.27,121.9,11/21/2020 12:00:00 AM,88d8d05a-2b04-4a97-a9ed-b74b9646ed05,121.9,30.27
14787,Atlantic Ocean,,,Remotely operated vehicle,19,pieces kg-1 d.w.,2-20,Low,Nash et al. 2023,"Nash, R., H. Joyce, E. Pagter, J. Frias, J. Guinan, L. Healy, F. Kavanagh, M. Deegan, D. O’Sullivan. 2023. Deep Sea Microplastic Pollution Extends Out to Sediments in the Northeast Atlantic Ocean Margins. Environmental Science and Technology, 57, 201−213. https://doi.org/10.1021/acs.est.2c05926",https://doi.org/10.1021/acs.est.2c05926,"Atlantic Technological University, Galway, Ireland",RV Celtic Explorer; ROV; Ocean Margin,277496,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277496,48.034797,-11.88259,8/6/2019 12:00:00 AM,c29277f1-55dc-4a72-b6a2-498998d9a263,-11.8825899999999,48.034797
21760,Pacific Ocean,East China Sea,,Sediment grab sampler,74,pieces kg-1 d.w.,20-150,Medium,Qu et al. 2022,"Qu, J., P. Wu, G. Pan, J. Li, H. Jin. 2022. Microplastics in Seawater, Sediment, and Organisms from Hangzhou Bay. Marine Pollution Bulletin 181, 113940. https://doi.org/10.1016/j.marpolbul.2022.113940.",https://doi.org/10.1016/j.marpolbul.2022.113940,"Zhejiang University of Technology, China",Hangzhou Bay,280922,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:280922,30.13,121.71,10/2/2020 12:00:00 AM,b7937f71-b535-4308-8b72-2e39fc753dfa,121.71,30.1300000000001
14836,Atlantic Ocean,,,Day grab,30.6,pieces kg-1 d.w.,20-150,Medium,Joyce et al. 2022,"Joyce, H., J. Frias, F. Kavanagh, R. Lynch, E. Pagter, J. White, R. Nash. 2022. Plastics, prawns, and patterns: Microplastic loadings in Nephrops norvegicus and surrounding habitat in the North East Atlantic. Science of the Total Environment 826, 154036. https://doi.org/10.1016/j.scitotenv.2022.154036",https://doi.org/10.1016/j.scitotenv.2022.154036,"Galway-Mayo Institute of Technology, Galway, Ireland",Ireland; Fishing ground,277497,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277497,52.5205,-13.4998,2/27/2021 12:00:00 AM,214dd6e4-0594-4dd4-804f-8238a05563cf,-13.4997999999999,52.5205
21975,Indian Ocean,Laccadive Sea,Gulf of Mannar,shovel,55.7,pieces kg-1 d.w.,20-150,Medium,"Keerthika et al., 2022","Keerthika, K., P. Padmavathy, V. Rani, R. Jeyashakila, S. Aanand, R. Kutty. 2022. Spatial, seasonal and ecological risk assessment of microplastics in sediment and surface water along the Thoothukudi, south Tamil Nadu, south east India. Environmental Monitoring and Assessment 194, 820. https://doi.org/10.1007/s10661-022-10468-z",https://doi.org/10.1007/s10661-022-10468-z,"Fisheries College and Research Institute, Thoothukudi, India","Thoothukudi, India",282701,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:282701,9.0765,78.3651,6/3/2021 12:00:00 AM,82fc582b-4bea-48a7-a90d-e0c775cc81c0,78.3651,9.07650000000007
14813,Atlantic Ocean,,,Remotely operated vehicle,6,pieces kg-1 d.w.,2-20,Low,Nash et al. 2023,"Nash, R., H. Joyce, E. Pagter, J. Frias, J. Guinan, L. Healy, F. Kavanagh, M. Deegan, D. O’Sullivan. 2023. Deep Sea Microplastic Pollution Extends Out to Sediments in the Northeast Atlantic Ocean Margins. Environmental Science and Technology, 57, 201−213. https://doi.org/10.1021/acs.est.2c05926",https://doi.org/10.1021/acs.est.2c05926,"Atlantic Technological University, Galway, Ireland",RV Celtic Explorer; ROV; Ocean Margin,277496,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277496,50.477531,-14.483739,8/14/2019 12:00:00 AM,38d76b60-b1bb-47b8-ac4c-70f3c59f5fed,-14.483739,50.4775310000001
21995,Indian Ocean,Laccadive Sea,Gulf of Mannar,shovel,47.3,pieces kg-1 d.w.,20-150,Medium,"Keerthika et al., 2022","Keerthika, K., P. Padmavathy, V. Rani, R. Jeyashakila, S. Aanand, R. Kutty. 2022. Spatial, seasonal and ecological risk assessment of microplastics in sediment and surface water along the Thoothukudi, south Tamil Nadu, south east India. Environmental Monitoring and Assessment 194, 820. https://doi.org/10.1007/s10661-022-10468-z",https://doi.org/10.1007/s10661-022-10468-z,"Fisheries College and Research Institute, Thoothukudi, India","Thoothukudi, India",282701,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:282701,8.816639,78.166639,2/5/2021 12:00:00 AM,d49bad88-f38a-4401-be37-8e419c147e88,78.166639,8.81663900000007
22038,Indian Ocean,Laccadive Sea,Gulf of Mannar,shovel,62,pieces kg-1 d.w.,20-150,Medium,"Keerthika et al., 2022","Keerthika, K., P. Padmavathy, V. Rani, R. Jeyashakila, S. Aanand, R. Kutty. 2022. Spatial, seasonal and ecological risk assessment of microplastics in sediment and surface water along the Thoothukudi, south Tamil Nadu, south east India. Environmental Monitoring and Assessment 194, 820. https://doi.org/10.1007/s10661-022-10468-z",https://doi.org/10.1007/s10661-022-10468-z,"Fisheries College and Research Institute, Thoothukudi, India","Thoothukudi, India",282701,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:282701,8.493267,78.127822,9/8/2021 12:00:00 AM,1f1dfd23-7e3a-49ac-8703-dafd5dff024b,78.127822,8.49326700000006
22026,Indian Ocean,Laccadive Sea,Gulf of Mannar,shovel,430,pieces kg-1 d.w.,>200,Very High,"Keerthika et al., 2022","Keerthika, K., P. Padmavathy, V. Rani, R. Jeyashakila, S. Aanand, R. Kutty. 2022. Spatial, seasonal and ecological risk assessment of microplastics in sediment and surface water along the Thoothukudi, south Tamil Nadu, south east India. Environmental Monitoring and Assessment 194, 820. https://doi.org/10.1007/s10661-022-10468-z",https://doi.org/10.1007/s10661-022-10468-z,"Fisheries College and Research Institute, Thoothukudi, India","Thoothukudi, India",282701,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:282701,8.634072,78.117547,9/7/2021 12:00:00 AM,4f9fa361-899c-487f-aadf-c3cd1b037739,78.1175470000001,8.63407200000006
14793,Atlantic Ocean,,,Remotely operated vehicle,12,pieces kg-1 d.w.,2-20,Low,Nash et al. 2023,"Nash, R., H. Joyce, E. Pagter, J. Frias, J. Guinan, L. Healy, F. Kavanagh, M. Deegan, D. O’Sullivan. 2023. Deep Sea Microplastic Pollution Extends Out to Sediments in the Northeast Atlantic Ocean Margins. Environmental Science and Technology, 57, 201−213. https://doi.org/10.1021/acs.est.2c05926",https://doi.org/10.1021/acs.est.2c05926,"Atlantic Technological University, Galway, Ireland",RV Celtic Explorer; ROV; Ocean Margin,277496,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277496,51.053872,-11.582469,8/8/2019 12:00:00 AM,0ceeb1a4-ee96-45dd-9d78-87b294bd3127,-11.5824689999999,51.0538720000001
14864,Indian Ocean,Bay of Bengal,,Ekman dredge,160,pieces kg-1 d.w.,150-200,High,Fatema et al. 2023,"Fatema, K., T. Rahman, M. J. Islam, K. A. Sumon, M. H. Uddin, S. J. Hasan, S. M. A. Kawsar, H. Arakawa, M. M. Haque, H. Rashid. 2023. Microplastics pollution in the river Karnaphuli: a preliminary study on a tidal confluence river in the southeast coast of Bangladesh. Environmental Science and Pollution Research 30, 38853-38868. https://doi.org/10.1007/s11356-022-24998-z",https://doi.org/10.1007/s11356-022-24998-z,Bangladesh Agricultural University,River Karnaphuli; Bangladesh coast,277998,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277998,22.326398,91.854782,1/1/2020 12:00:00 AM,ce2791f3-2812-48a8-9f2b-4e5345abf78f,91.8547820000001,22.326398
21989,Indian Ocean,Laccadive Sea,Gulf of Mannar,shovel,29.3,pieces kg-1 d.w.,20-150,Medium,"Keerthika et al., 2022","Keerthika, K., P. Padmavathy, V. Rani, R. Jeyashakila, S. Aanand, R. Kutty. 2022. Spatial, seasonal and ecological risk assessment of microplastics in sediment and surface water along the Thoothukudi, south Tamil Nadu, south east India. Environmental Monitoring and Assessment 194, 820. https://doi.org/10.1007/s10661-022-10468-z",https://doi.org/10.1007/s10661-022-10468-z,"Fisheries College and Research Institute, Thoothukudi, India","Thoothukudi, India",282701,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:282701,8.857922,78.167117,8/4/2021 12:00:00 AM,4b38608f-cef8-4ec3-8634-7e87a38462cf,78.1671170000001,8.85792200000003
22324,Atlantic Ocean,,,Petite Ponar benthic grab,40,pieces kg-1 d.w.,20-150,Medium,Rodrigues et al. 2022,"Rodrigues, D., J. Antunes, J. Pais, J. Pequeno, P.S. Caetano, F. Rocha, P. Sobral, M.H. Costa. 2022. Distribution patterns of microplastics in subtidal sediments from the Sado river estuary and the Arrábida marine park, Portugal. Frontiers in Environmental Science 10, 998513. https://doi.org/10.3389/fenvs.2022.998513",https://doi.org/10.3389/fenvs.2022.998513,"NOVA University Lisbon, Caparica, Portugal","Arrábida, Portugal",279326,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279326,38.44652,-9.04146,12/6/2018 12:00:00 AM,90370ddc-94a3-4e11-8eb8-b0bb3972c646,-9.04145999999997,38.4465200000001
14850,Indian Ocean,Bay of Bengal,,Ekman dredge,110,pieces kg-1 d.w.,20-150,Medium,Fatema et al. 2023,"Fatema, K., T. Rahman, M. J. Islam, K. A. Sumon, M. H. Uddin, S. J. Hasan, S. M. A. Kawsar, H. Arakawa, M. M. Haque, H. Rashid. 2023. Microplastics pollution in the river Karnaphuli: a preliminary study on a tidal confluence river in the southeast coast of Bangladesh. Environmental Science and Pollution Research 30, 38853-38868. https://doi.org/10.1007/s11356-022-24998-z",https://doi.org/10.1007/s11356-022-24998-z,Bangladesh Agricultural University,River Karnaphuli; Bangladesh coast,277998,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277998,22.326398,91.854782,9/7/2019 12:00:00 AM,835b1e19-f40c-47bc-87b3-b86fc329f817,91.8547820000001,22.326398
14856,Indian Ocean,Bay of Bengal,,Ekman dredge,127.5,pieces kg-1 d.w.,20-150,Medium,Fatema et al. 2023,"Fatema, K., T. Rahman, M. J. Islam, K. A. Sumon, M. H. Uddin, S. J. Hasan, S. M. A. Kawsar, H. Arakawa, M. M. Haque, H. Rashid. 2023. Microplastics pollution in the river Karnaphuli: a preliminary study on a tidal confluence river in the southeast coast of Bangladesh. Environmental Science and Pollution Research 30, 38853-38868. https://doi.org/10.1007/s11356-022-24998-z",https://doi.org/10.1007/s11356-022-24998-z,Bangladesh Agricultural University,River Karnaphuli; Bangladesh coast,277998,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277998,22.378371,91.880612,1/1/2020 12:00:00 AM,aaaf685b-24e5-4b21-af32-153544aa239f,91.880612,22.3783710000001
14807,Atlantic Ocean,Celtic Sea,,Remotely operated vehicle,0,pieces kg-1 d.w.,0-2,Very Low,Nash et al. 2023,"Nash, R., H. Joyce, E. Pagter, J. Frias, J. Guinan, L. Healy, F. Kavanagh, M. Deegan, D. O’Sullivan. 2023. Deep Sea Microplastic Pollution Extends Out to Sediments in the Northeast Atlantic Ocean Margins. Environmental Science and Technology, 57, 201−213. https://doi.org/10.1021/acs.est.2c05926",https://doi.org/10.1021/acs.est.2c05926,"Atlantic Technological University, Galway, Ireland",RV Celtic Explorer; ROV; Ocean Margin,277496,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277496,50.516565,-11.477204,8/12/2019 12:00:00 AM,46c99369-5f6f-4ada-ac32-9b9a8442373a,-11.477204,50.5165650000001
21983,Indian Ocean,Laccadive Sea,Gulf of Mannar,shovel,30.3,pieces kg-1 d.w.,20-150,Medium,"Keerthika et al., 2022","Keerthika, K., P. Padmavathy, V. Rani, R. Jeyashakila, S. Aanand, R. Kutty. 2022. Spatial, seasonal and ecological risk assessment of microplastics in sediment and surface water along the Thoothukudi, south Tamil Nadu, south east India. Environmental Monitoring and Assessment 194, 820. https://doi.org/10.1007/s10661-022-10468-z",https://doi.org/10.1007/s10661-022-10468-z,"Fisheries College and Research Institute, Thoothukudi, India","Thoothukudi, India",282701,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:282701,8.857922,78.167117,2/4/2021 12:00:00 AM,36a354fd-d0dc-4f28-adb2-3f37894e0d1d,78.1671170000001,8.85792200000003
21740,Pacific Ocean,East China Sea,,Sediment grab sampler,140,pieces kg-1 d.w.,20-150,Medium,Qu et al. 2022,"Qu, J., P. Wu, G. Pan, J. Li, H. Jin. 2022. Microplastics in Seawater, Sediment, and Organisms from Hangzhou Bay. Marine Pollution Bulletin 181, 113940. https://doi.org/10.1016/j.marpolbul.2022.113940.",https://doi.org/10.1016/j.marpolbul.2022.113940,"Zhejiang University of Technology, China",Hangzhou Bay,280922,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:280922,30.23,120.89,9/11/2020 12:00:00 AM,7c443612-be8b-429e-8fa6-03d64a54035f,120.89,30.2300000000001
